,content,score
782,抢了好久终于抢到手的?给老公的生日礼物，结果还是迟了，不过京东发货比小米商城要快。手机很好看，感觉都不适合男生用了，哈哈～屏下指纹解锁略慢感觉，别的都很好，拍照也棒棒的,5
783,第一款小米手机，可以说惊艳到我了！机身一体性很好，三摄拍摄效果也特别棒，加上无线快充，可以说在这个价位无可挑剔。,5
784,物流很快，早上买的下午就到了，手感很好，很好看，操作也很不错，小米很多小的使用技巧，掌握好了还是很方便有趣的，点个赞哈哈哈哈哈,5
785,颜值贼高   性能可靠  拍照很好   充电也快  很喜欢  缺点是指纹解锁识别慢    其他都好,5
786,很好的手机，手感非常棒，充电很快，等了一个星期才到手，还是值得等待的！,5
787,家人一向使用小米，这款新机更是高品质，高颜值，超出预期，把玩在手，久久不肯放下，太多惊喜功能等待开发。好的很,5
788,相机很不错3000多买到855我觉得已经很值了。性能也很不错用到了现在也没出现过卡顿。充电也很快，虽说耗电也快。哈,5
789,用了一周，感觉真的很好，打游戏超级快，旗舰机就是不一样呀  而且送的手机壳很实用,5
790,这手机  真牛  目前安卓最高处理器  觉得大赞  不管你爱玩吃鸡也好  王者荣耀也罢  就两个字   得劲  一直支持小米  从835干到845，又从845干到 855    一直支持  ???,5
791,第三波抢购抢到的，太不容易了，周二抢到付款后，周六中午就到货了，物流还挺快的。机身外观很时尚，黑屏状态下没有白磁点，上手感觉比较舒服，不厚重。还是很相信小米手机的，之前的小米4c已经用了快四年了，除了换换电池外，其他依旧很好，现在也还在用。这次的小米9也能用很多年，真的是超高性价比。,5
792,超级无线快充是真的666，拍照夜间也可以，推荐再下一个谷歌相机，真的无敌，我觉得这手机值得购买，性价比也好，不知道为什么那么多黑的，我以前用的vivo，感觉小米的系统就说有点广告，其他的都可以，跑分也可以，然后存储也快，安装速度也可以，主要3699真的赚，我买的时候看了几个，看小米的差评，结果到货，不用担心，我不知道为什么有那么多黑的，相信我，真的可以，各方面反应快，还推荐一家钢化膜，闪魔，我用的钢化膜都是这家的货,5
793,用2天了很不错的，充电很快，续航也还行，外放比前几代好很多，没什么短板。,5
794,到货，等了好久，拆机，手感很好，很轻速度很快，暂时也没有啥了等用机后再追评吧,5
795,关注这款手机很久了，一直在犹豫不决，无奈以前的手机实在是不能用了，换了小米9，拿到手后第一感觉就轻，小米的做工和质量越来越好了，支持小米,5
796,物流超级快   手机超级好看   反正就是很棒就对啦嘻嘻   本来想自己买手机壳的  但是送的黑色壳意外觉得很高级很好看哈哈,5
797,很中意小米的产品，性价比真的好，耐用又美观。这部是帮同学买的，原本他是米note3的，我拉他用白条分期买了，紫色一点都不娘，男生用也合适，太美了，背壳真心好看，性能也很优秀，他也爱不释手，玩游戏也是流畅的不得了，我其实也想买的。可是我早都早小米之家买了蓝色的了，不然一定买个透明的了，我是从米五到米九，跳的真的很多，虽然多少有些不习惯，不过小米的产品依然是我最喜欢的,5
798,很好看，很完美，性价比很高的手机，体验了几天了，总体感觉挺快的，忠实米粉,5
799,期待了很久，终于抢到了，京东自营店快递没话说，早上上班的路上下的单，下午下班的时候就拿到手了，裸机手感超棒，很喜欢那种感觉。然后就是拍照呀，声音效果这些，简直无可挑剔。,5
800,手机是真的很好看，手感很舒服，后盖很漂亮，不同的光线角度就会有不同的颜色，真不愧是幻彩，很炫酷。,5
801,总体来说还是很不错的，配置颜值不用说，续航中规中矩，充电实测0-100   68分钟。,5
802,手机包装一如既往的好，时尚大方，性价比高。质量很好和描述一致，miui系统使用流畅，反应速度很快，外观和手感握持都很好上网非常流畅，拍照清晰，今年买了两个小米手机都很好用哟! 服务好，发货速度快!,5
803,反应快捷，手感很好，拍照水平较佳，操作性能强，性价比好，电池容量略少，总体满意。,5
804,快递很快，手机速度也挺流畅，颜值也很高，觉得较8外形重量上差别不是很大，要是再薄一点就好啦~,5
805,很轻薄流畅的手机，各方面都很均衡，3000元党当之无愧的水桶机，小米的拍照和机身做工是越来越好了,5
806,新出的机型价格上不要想任何优惠了，能选到喜欢的颜色就挺好，送的手机壳手机套钢化膜很实用很贴心。确实比8漂亮多了，手感不错，屏幕清晰度也可以，但是电池耗电量太快了，比以前用的华为mate9差一些，没那个耐用。这个手机颜值可以，希望使用愉快,5
807,宝贝收到了，颜色很不错，非常喜欢，性能也可以，电池时间够用。,5
808,首发抢的  开始以为没抢到，特别气，后来发现在待付款里面，真香真香真香，miui好用，855给力顺滑,5
809,好评！！！！手机包装一如既往的好，时尚大方，性价比高。质量很好和描述一致，miui系统使用流畅，反应速度很快，外观和手感握持都很好上网非常流畅，拍照清晰，今年买了两个小米手机都很好用哟! 服务好，发货速度快!,5
810,用了很久才来评价，大概有1个多月了，包装来看，包装很精致，物流时间也快，手机外在造型流线很顺滑，厚度轻薄，细心的送了耳机转换器和手机壳，开机启动很快，内置系统运转也很快，小米始终是国产手机性价比之中的机王！本款手机拍照效果和人脸识别我都很满意，期望越来越好早日突破5G,5
811,非常棒！太酷了，速度一流，通杀所有手游！电池还可以没有人们说的那么不经用。要买就买8加256的推荐给大家，打游戏两三年不用换了！4800万像素非常棒！,5
812,京东发货很快，当天抢购，当天到货，京东牛。手机性价比高，米9用起来非常棒，不卡，拍照清晰，跟华为莱卡三摄比较微距稍差，中等使用电池用一天没问题。,5
813,手机拿到手感觉很炫酷，后盖是炫彩渐变蓝色，水滴屏看着很舒服，颜值很高，期待后面的用机体验。,5
814,太棒了，手机系统流畅，颜值也很高，玩游戏很流畅，续航也还行，支持小米！就是有丶难抢！加油啊！,5
815,当天上午下单下午就到货了，京东的物流是真的快啊！没有出现迟迟不发货等情况。拿到手手感很不错！颜值很在线！骁龙855的功耗没让我失望，3300mAh的电池也可以够用个大半天的了。加上无线充电不会掉电很快的。总体还不错。,5
816,小米9手机已入手，紫色外观很骚气，系统响应速度很快很及时，不错，还没有深度使用，电池耐用不好请假，好评一个！！！！,5
817,小米9好漂亮！我买了全息幻彩蓝8GB内存128GB存储。功能等用几天再评吧！京东物流也很快两天就到货了。,5
818,手机很好啊。 预约了时间，看好时间一到十点立马动手。十五秒之内完成所有操作，然后抢到了。  很开心啊。用了一段时间了 。很不错哦。 喜欢的宝宝可以大胆下手啦。,5
819,京东预约抢购的，三天就到了。惊艳的紫色，漂亮！因为没贴膜，还没有用手机呢！同事上周拿到的，用着很不错,5
820,"小米京东自营旗舰店 绝对正品 小米9全功能 太完美
4800万超广角三摄 拍照非常地清晰 放大图也完美地显现
855骁龙处理器  强大运行内存 而不卡频 完美地运行
27W有线超级地快充 无线闪充20W完美 能在1小时15分完成满格电量 小米产品生产出来 最满意的款式
京东自营和京东快递 速度太过快 晚上下单 明天中午就到货 京东快递 快得有惊了&hellip;&hellip;&hellip;哈(???)",5
821,不错，本来以为电池小，不耐用，结果可以两三天才充一次点，很流畅，手机做工也很好。,5
822,"速度很流畅哦，miui用惯了真的脱不掉啊，这次还是很好抢的，京东的物流当天就可以送到，物流体验真心好。

透明的后盖很极客，无线充电圈好帅气。",5
823,因为京豆多一直在京东抢，大家调侃是耍猴，连抢两次2999都秒无！唉 用京豆抵现就得多个操作没办法！26日直接上的高配还好放开货源很从容的就买到了，而且28号就突然提醒出库当天到，比较惊喜还以为要等到4月。真香机,5
824,第一次买小米手机，发现很不错，手感很好，外观也好看，游戏玩起来一点都不卡，非常流畅,5
825,真的棒啊，最强配置+miui无敌，基佬紫真心好看，屏幕也不错，下巴真心窄，相机太棒了，给月亮模式打call，托米酒的福我还进了内测粉丝组，开熏,5
826,618的时候买的，弟弟要上大学了，所以准备给他换一部新手机，我们都是小米粉，全家人都是用的小米。小米9颜色也很多可以选择，但还是选择了常规的，大众的，手感就不用说了，超级棒的。买回来之后去实体店买了手机壳，更完美了。总之性价比高。,5
827,用起来流畅，老公喜欢，无线充电很好，电量没有大家说的那么费，毕竟大屏费电,5
828,外观很好看，电池续航其实也还好，没什么问题，总体不错。从小米6以后就没买小米了，一直到这部米酒，看着就很喜欢，官方耍猴三次没买到，小米都引起公愤了，毫无购物体验，这么难你就卖贵点咯，整得黄牛大把货，真正想买的又买不到，小米迟早把自己玩死。真不希望看到手机业界的革命者就这么玩脱。,5
829,手机已收到，手感很好，开机快速，像素很清晰，快递员很负责，还问了我叫什么，送货快速，给快递员点赞，希望可以好用一点，用的久一点，相信小米的质量可以的，支持小米，小米加油！,5
830,小米9用了一段时间了，处理器很快，周围朋友也都感受了一下，非常好，拍照非常清晰，一直用小米，从小米1s，小米3，小米4，小米6，再到现在的小米9，个人感觉非常好，性价比没得说。个人认为缺点也有，电池容量有点小，支撑得时间太短了，也没有防触摸的模式了，只能把来信息亮屏通知关闭，不然老是有解屏时间限制，希望改进,5
831,这个小米9手机非常的棒，非常的好，太满意了，快递员了非常的热情，直接给我送到家里了，还顺便给我把垃圾带了出去，谢谢京东。,5
832,顺利抢到9真的好开心。京东发货的确给力。收到货，打开看，颜色确实很漂亮，蓝色彩虹感背壳颜色亮亮的，家人特别喜欢，还要再买个。满意。,5
833,给老婆买的，第一感觉是很惊艳，后壳很艳丽，握感非常棒，相机很好。,5
834,大爱米酒。真是战斗天使，好看又能打啊，功能强大，无线充电也很快，小米Yes,5
835,第一次使用小米手机，之前给我的感觉就很好，所以米酒一出就开始抢，抢了四次才抢到，现在好了，成功升级成为米粉！！！好看又能打，sixsixsix,5
836,隔天到，，以为得几天后发货呢，，6128的抢不到，买的8128的，，，机子很#的基佬紫，，挺流畅的，，看后续的使用情况！！！充电速度很满意！！,5
837,东西很好，当然价格也可以，系统流畅，小米帐号一入，全部应用数据转过来方便，但有些应用图标没了，不知怎么办，老米了，图性价比，的主，很好，,5
838,快递给力，8p换米9，系统很流畅，相比8p安卓掉电更快，总体感觉很好，换下的8p退役，附上夜景模式拍的照片。,5
839,终于等到你了，一直关注米酒，的确是一款优秀的手机，漂亮，性能强悍，拍照令人震撼，外放声音很大很大，音质也不错，最重要的是性价比无敌。续航弱一点，3500毫安以上就好了。为什么选择米九呢？因为我的小米4一直用到现在。家人朋友同时期买的其他牌子的手机早就坏了，就凭这一点，信赖小米，当然雷总的人格魅力也是重要的原因。,5
840,真的不容易啊！抢了五六次，终于19号抢到啦，今天到货。正在使用，手机特别漂亮，很轻薄，手感极其出色。,5
841,很满意很喜欢，紫色特别漂亮。主要是因为喜欢的人推荐，各方面性能和性价比也很好。物流也快。第一次在网上购买手机 非常开心，没有买到问题手机,5
842,心怡米酒很长时间了！一直未下手，现在又降价了，忠实米粉的我还是忍不住出手了，好喜欢这颜色！够炫！手感也很舒适！拍照没的说！超好！上网流畅！爽！,5
843,小米9，小米酒，越喝越有！真是好兆头！3月12日，一开抢，立马就抢到了！全息幻彩紫色，6+128，4800万，有线无线快充&hellip;&hellip;话说我把单晒到了~群里，一堆人在说都抢不到。送给雷军一句话，尽快的大规模量产啊，好东西要给大家分享。话说十分感谢京东的物流，这速度唰唰的，简直是第3宇宙速度。,5
844,用起来确实流畅很多，京东发货也很快，小米商城的现在还没有发货，很喜欢小米手机，迫不及待直接自己取的，可惜壳和膜没到哈哈，好评,5
845,终于买到了，用起来体验还不错，这么好看的后盖送了个黑色的壳可太#了，还有零头凸出太厉害，害怕用不几天就磨花了,5
846,给儿子买的第一个属于他的新手机，现在的小孩(高三毕业)的都有爱国情节，我儿子周边的几个同学都买国产手机?，支持国产?，刚用还是非常流畅的，没毛病，游戏跑起来也流畅， 外观也可以。支持国产！???????????,5
847,显示效果很好看啊，运行速度很快，4800万的确不假，拍照效果也很厉害，等了这么多天没有白等，用了很久才记得过来评论，价格也良心，推荐大家用小米9好,5
848,物流很快，手机也很棒，运行流畅，骁龙855确实很强，电池还算可以，中度使用一天基本OK，没有网上说的那么不行。,5
849,产品非常好，快递迅速。照相对大部分人来说足够，8g内存厉害，开了十几个程序结果所有后台程序都一直驻留内存，性价比感觉非常高。续航有待观察。,5
850,东西不错，机器完美，电池小！耳机贴膜还是没有，说实话小米有点跟不上竞争了，之前推荐了好多盆友买的小米，miui的优势快消费没了！工业设计落后，核心技术落后！希望小米继续加油！做好市场的鲶鱼！踏踏实实做几款旗舰口碑爆款！别让那个红米的在那乱叫了，很low，现在手机市场已经从吃饱向吃好转变了，别再请明星了，做点大片提升品味，希望小米能做好新国货，真材实料，技术出众，物美价廉！,5
851,超级棒，指纹解锁还算快吧，其实电池也没有那么小。主要是很流畅，手机也很轻，物流是真的快，京东物流大大的赞,5
852,很完美的一次购物，物流非常快，当天下午就到了，然后就是赠品现在要分开发货，所以到时候有点麻烦，总之手机非常好看，手感不错，很好，米粉的别磨蹭了，下单吧,5
853,骚气，手机颜值也算是能与我相配，科技感十足，就屏下指纹解锁和无线充电两点就足以碾压荣耀V20。性价比在同价位绝对排第一。,5
854,帮别人购买的，说是不错，价格实惠，送货也快，售后也不错，小米的品质也没啥问题，总体来说买了好几个了，从1代买到现在，样子也在不断变化，变得越来越好看，速度也越来越快，也没有什么死机问题，很流畅，画质清晰！,5
855,帮舍友买的，他本人很喜欢，像素特别好，手机特别流畅，尤其是打游戏的时候相当流畅，应该算是骁龙855里面性价比最高的手机了吧，支持京东，京东#,5
856,手机性能还挺不错，可以说是物美价廉，颜色也很好看，像素也可以，电池容量明显增大够用，在国产手机里，小米还是非常不错的，希望小米可以越走越好，忠实的米粉?,5
857,"物流非常快，性能挺不错的，刷了香港版的MIUI
，感觉不错?，可惜相机没有光学防抖，快充要是44w的就完美了。",5
858,物流真的是超级赞的！12号下的单昨天下午就到了！吹爆还有，手机很流畅～手感也超级棒！吃鸡王者画质都超级好运行也很流畅(*˙︶˙*)☆*&deg;吹爆小米～很喜欢～,5
859,朋友看我用的小米9手机非常好。他也是个性能爱好者，是米粉。帮朋友抢到了，这款手机玩游戏不错，嗯，性能跑分强大。继续支持！,5
860,这个颜色 酷炫 手机充电很快 用电也很快 用起来暂时还可以没毛病 个人感觉 操作设置方面比华为好 功能比较贴心全面 ，用小米已经用了六年了，挺好的哈哈,5
861,手机 运行 非常快 855 8 128 配置 很 好 了 性价比 也 很 高 手机 外观 非常 漂亮 除了 摄像头 稍微 凸起 其他 完美 手机 操作 流畅 指纹 人脸 解锁 非常好 电池 也 比较 耐用 快充 速度 非常快 期待 完善 NFC 功能。,5
862,没有着急评价，用了一周，说说体验，外观主流水滴?屏，后面三摄天使眼造型，很漂亮，后背炫彩壳指纹收集器，建议带套，屏幕素质很好，照相清晰可见，Dox评分也不是盖的，miui系统方便快捷，骁龙855cpu真是能打，快如闪电呀！手感一流，20w无线充电很快。很强大的一款手机。,5
863,"小米9使用一周了，总结一下感受:优点: 1、颜值高，外观漂亮，特别是幻彩色美啊; 2、性能好，骁龙855确实强d,用起来非常流畅，个人感觉小米9是目前为止用过的最流畅的小米手机; 3、 拍照强，拍照强大，清晰，超广角很喜欢，还有超级夜景，也很满意; 4、屏幕好，屏幕虽然是水滴屏，但是感觉很顺眼，比刘海屏好多了，息屏显示也很漂亮; 5、手感好，拿在手里手感很棒; 6、AI按键非常好用，可以根据需要设置不同的功能，很实用; 7、 充电快，27W快充，-一个小时充满，还支持20W无线快充，很方便; 8、性价比高，价格亲民，配置高，良心产品。缺点: 1、电池稍微小点，但续航也还可以，中度用户基本可以使用一天; 2、屏幕指纹速度稍微有点慢，不如第六代快; 3、 相机不支持光学防抖; 4、后盖太容易沾染指纹，影响美观。",5
864,颜值高，外观漂亮，特别是幻彩色美啊;性能好，骁龙855确实强?用起来非常流畅，个人感觉小米9是目前为止用过的最流畅的小米手机;拍照强，拍照强大，清晰，超广角很喜欢，还有超级夜景，也很满意;屏幕好，屏幕虽然是水滴屏，但是感觉很顺眼，比刘海屏好多了，息屏显示也很漂亮;手感好，拿在手里手感很棒;AI按键非常好用，可以根据需要设置不同的功能，很实用;充电快，27W快充，一个小时充满，还支持20W无线快充，很方便;性价比高，价格亲民，配置高，良心产品。缺点方面:电池稍微小点，但续航也还可以，中度用户基本可以使用一天。,5
865,手感很润滑，屏占比特别大，操作流畅，声音很大，音质还不错，指纹解锁速度很快，就是手指头掉皮的时候影响很大。玩游戏的时候可以调节是否全面屏，看视频的感觉特别棒。总而言之效果很好，用着很舒服。已经上手了，没办法拍手机图片了，实物跟照片没什么差别,5
866,宝贝收到了，用了好几天了，挺好的，手感很好，解锁很快，屏幕指纹特别好用，用前置指纹解锁用惯了，挺好的，手机很轻薄，很好看，拍照像素果然名不虚传，4800万超赞。续航方面不太好，之前的手机是4000毫安的，这个电池相对有点小，不过充电很快，从19开始充到100一个小时左右，挺好的。赞,5
867,⑨用了一周了，很不错的哟。摄像功能强大是米⑨的优势。超广角，可以拍微距。拍花朵的时候，背景自动是模糊的。对焦特别快。4800万像素的，不能变焦。后边摄像头凸出来了，贴了钢化膜。处理器很好，手机很快。没有耳机孔需要用转换插头。另外充电很快，有线的一个小时充满。但是耗电很快，出门一天必须必须要带充电宝。满电大概用到中午，就只有百分之三十了。,5
868,手机是真的很好看，真的没吹，手感很舒服，后盖很漂亮，不同的光线角度就会有不同的颜色，真不愧是幻彩，很炫酷。使用了一天来评论的。首先，性能真的很棒，应用都是一点就开的，果然是855，吃鸡都不带卡顿的，打游戏发热也很少，基本可以忽略。然后是系统，小米的 miui果然很棒，很人性化，直接从小米5x过来的，什么资料都有，很方便。然后是充电，速度很快，轻微的发烫，可能是由于刚开始充电的缘故。总得来说，小米9是真的不错，很值得购买。,5
869,小米9手机不错，手机做工出色，4800万像素摄像头拍出来的照片很清楚，解析力出色，噪点控制需要加强算法，超广角摄像头拍风景很棒，支持4k分辨率60p录像拍摄，后置摄像头突出机身，需要保护好镜头，支持快速充电，屏幕清晰，玻璃机身手感不错，容易收集指纹，手机音量也很大，谢谢京东快递师傅及时送货。,5
870,超级满意! ! ! !本来担心续航，到使用下来，对我这种不打游戏的人，一天够用。充电速度，重量，外观，屏幕没有短板。最意外的是音质超棒。。。雷总这次真的很ok !,5
871,运行速度：运行还可以。目前不卡，以后会的，安卓手机嘛，刚买不会卡的电池续航：电池还行。但之前用360n6的电池是目前用过手机里最耐用的，没有之一，可以2天不充电，照样看视频玩手机~，真的没一部手机可以超越拍照效果：拍照效不错。其他特色：这个手机的外壳是真的漂亮哈哈哈，颜控必备，蓝色和这个紫色都好好看，那个镭射效果一级棒,5
872,"小米9优点: 1、性价比非常高，价格厚道,感动人心的定价; 2、采用索尼4800万像素三摄像头，DxOMark拍照世界前三，拍照牛X。3、 6.39英寸水滴屏，90.7% ;超高屏占比，三星AMOLED屏幕4、高通骁龙855旗舰处理器,性能无敌; 5、配备第五代极速屏下指纹，简直是黑科技; 6、标配27W有线快充，充满只需1小?时;全球首款20W无线闪充，速度堪比有线快充。7、支持NFC,配备Al键; 8、采用了全曲面轻薄设计，有着怦然心动的好手感。9、 全息幻彩玻璃机身,手心中的梦幻彩虹光。10、 蓝宝石玻璃镜片,超硬耐磨，长久保护。",5
873,显示效果：显示挺好的 运行速度：运行速度快！ 通信音质：声音够大，音质很不错！ 拍照效果：拍照很满意，很清楚。 其他特色：手机用了一段时间，说下我的这个小米九的使用时出现过的情况，联通信号没有出现过断流，屏幕指纹解锁速度不是很满意，有水或者脏一点点都不行，脸部识别倒是很快！其他的地方都挺好的！小爱同学很方便，很智能～,5
874,很棒的使用体验，旗舰感受，旗舰体验，屏幕好，亮度高，速度快，手感好，充电快，，此价位最*的机型，万物基于MIUI，耍猴始于雷军，全面屏始于MIX，大爱米酒真香！！！,5
875,手感很棒，屏幕鲜艳度明显比之前的米6更高，重量差不多。游戏体验也很好，充电速度更快。其中屏下指纹识别的正确率与速度堪比之前的前置home键(需要注意的是要手指要用一定的力度按上去)。全面屏的手势操作还在习惯中。音乐效果很棒。遗憾的是电池容量有点小,5
876,小米9终于抢到了，屏占比特别大，操作流畅，声音很大，音质还不错。本来担心续航，不打游戏使用下来还不错，一天够用。充电速度，重量，外观，屏幕没有短板。总而言之效果很好，用着很舒服。希望小米越来越好！出更多价格厚道，感动人心的好东西！京东物流很快，服务也很好，全5分。,5
877,19号抢的小米9今天终于到了，开心，我买的黑色8?128，开箱后被惊艳到了，好美啊，感觉蓝色的会更美一点，黑色也很低调奢华有内涵哈哈，运行流畅，功能很好，背面好像镜子啊，刷了公交地铁，nfc好评，不用排队啦，小米系统就是好用，但是没有我苹果8p的触感，tc，双扬声器，不过充电速度好快，整体也很圆润，12期分期免息买的好开心！支持京东，手机电脑一直京东买，放心！好用！品质！加油！,5
878,抢了几次终于抢到了，手感一流，用了两天，电池还可以，充电速度确实快，用的也很流畅，拍照挺好的，偶尔出现上下划屏无反应的情况，不知何原因，第一次用小米手机，看了好多天的安卓机，对比了华为 oppo，还是选择了小米9，安卓的性能机皇。用了很久了，感觉不错，效果很好。就是小爱同学、还有指纹解锁需要改进。,5
879,"外观很满意啊，不会对那个水滴有什么奇怪的感觉。
指纹解锁很快，虽然跟物理解锁差了点，需要用力按一下。运行速度也是飞快的，玩游戏很爽，画质开最高都流畅。
外放很大声，跟外挂蓝牙音响似的。
拍照差了点火候，等后期调教。
重点说说电池续航，是真的牛，待机一晚才掉3%，自动亮度刷了一节课的it之家才掉1%。超级性价比无敌。",5
880,手机刚发布，很幸运的给抢到手了，用了一个月了才来评价，手机超喜欢，手感好，用了好几年小米手机了，这是买的第5个了，已经很习惯 MIUI系统了，小米9拍照真的很清晰，拍视频帧数也超高，画面超清晰，屏幕优秀，充电速度超快，玩游戏也超给力的，很流畅不卡顿，满电到提醒充电，差不多能玩6个小时，相对于其他手机来说还是非常不错的，新增的红外遥控真的好方便，水滴显示屏优化下就更完美了，期待！支持小米，支持 MIUI，大爱小爱同学，雷总加油,5
881,战斗天使，果然不同凡响，性价比高的不止一点点，当然了，还是要夸夸京东的送货速度，非一般的感觉!手机颜值爆表了已经，手握感很舒服，厚度和重量都很满意，操作速度飞快，拍照效果堪比数码相机!满意，满意，非常满意!,5
882,很高兴能在米酒首发时买到，这次小米性能提升很大，相机拥有月亮模式，可以拍到清晰的月亮，无线快充速度快，处理器采用最新的高通骁龙855处理器，是一部好看又能打的手机。,5
883,十一点抢购，当天晚上就送到了，京东物流真的很神。体验了两三天了，首先855性能没得说，配合 miui优化真的很流畅。电池续航真的不咋地，还好有快充弥补了缺点。8+256的配置基本能抗个一年半载。拍照方面，广角镜头很惊喜，夜景**，期待优化，此外，小米拍照的调色比较讨好眼球，与我之前的mate20pro镜头相比，拍起来更吸引人。一个门外汉的使用体验，后续追评。,5
884,很好抢啊，一下就抢到了，紫色很好看，不俗气，速度快，成像好，轻薄无线充电，新一代的水桶机值得拥有,5
885,19号抢的那一批 今天下午刚到 比人工客服说的早两天 还蛮惊喜的 拆开之后颜色很好看啊 简直 流光溢彩手感也很好 轻重刚好 很舒服 很意外小米9送了手机壳 ， 这是我买的第四个小米的手机了 还是第一次送手机壳呢(=^▽^=)钢化膜还没买所以保护膜也没撕 不过摄像头真的高处好多 ， 现在没流量了很多应用下不了 性能之类的用过再追评（体验无线充电ing）,5
886,手机很漂亮，包装挺仔细，虽然等了好多天，但是感觉还是蛮值得得，手机很轻很薄，屏幕挺大的，指纹解锁，解锁速度还可以吧，手机后面真的好漂亮，渐变色，犹豫了很久买的紫色，果然很漂亮，手机运行挺快的，其他的还没有用，等用过了再来追评，京东物流没的说，快递挺快的，快递小哥服务态度挺好哒，不错的一次购物体验。,5
887,小米9抢到了，用了一段时间才评价，屏占比非常高，颜值高，操作流畅，充电速度很快，待机时间很长。用着很舒服。京东发货很快，希望小米越来越好。,5
888,26号抢购的，1号今天到的，总得来说还是挺不错的，暂时没发现什么瑕疵，反应速度灵敏，不愧是855，7i也很漂亮，总得来说！真香！,5
889,第一次买小米系列旗舰，之前用的红米note4x和红米2，红米note4x感觉很满意，唯一不满的地方就是屏幕玻璃质量不抗摔，米9用的康宁玻璃，都不计划贴膜了，第一回下狠心买这么贵的手机，各种旗舰的配置，甚至是超旗舰的配置，计划多用几年，运行速度真是非常流畅，绝地求生如丝般顺滑,5
890,手机很好，外观漂亮，很轻，大小合适，反应很快，上网也好，越看越喜欢，价廉物美，性价比太高了，十分满意！今年买了两个小米手机都很好用哟！服务好，发货速度快！手机包装一如既往的好，时尚大方，性价比高。质量很好和描述一致，系统使用流畅，反应速度很快，外观和手感握持都很好上网非常流畅，拍照清晰，就是配件稍贵，顺丰快递也快！速度很快，全五分好评。真心不错，好！好,5
891,手机很漂亮，还买到了自己最喜欢的紫色，屏幕显示拍照像素超级赞，视频拍摄也能做到和苹果一-样的中间一段慢放了这个很好，运行很流畅不卡顿，这个价格买到真的很值了。,5
892,人脸识别开机很快，指纹解锁有时会要好几次才可以解开，电池不怎么经用，拍照还好。手机手感很好。好评吧！,5
893,"手感非常棒,屏占比很高 操作顺畅。声音音质俱佳 指纹解锁速度很快, 效果非常棒用着 。很满意
一直在京东自营购买",5
894,小米9我觉得很棒，好看又能打，官网查了一下，是正品，京东商城老早就预约了，抢购的时候很顺利，上京东多快好省，摄像比较满意，随手拍一张4800万的照片23.05兆大小，真心不错，续航还可以，不是很鸡肋，玩游戏温控还可以吧，吃鸡无压力，性价比高，个人觉得自己不是什么米粉汤圆粉，纯粹喜欢小米9产品。,5
895,时隔四年再次用上小米旗舰机，各方面真的用心很足，品控一步步加强，性能还是老样子很6！miui加分项！拍照真的还有很多地方可以提升，希望后期能解决一些问题！首批用户28号首发抢到的，很幸运！蓝色真的贼好看！！屏幕指纹解锁也挺快！反应速度也一流！希望小米越来越好！出更多价格厚道，感动人心的好东西！,5
896,手机包装-如既往的好，时尚大方，性价比高。质量很好和描述一致， miui系 统使用流畅，反应速度很快，外观和手感握持都很好上网非常流畅，拍照清晰，今年买了两个小米手机都很好用哟!服务好，发货速度快!,5
897,对于这款手机，没什么可说的，无敌就是了，无敌，能抢到的都是大哥，抢不到的也别灰心，这是我第一次抢到小米新款，真的太好用了，太好看了，哪里都好！！！抢到就是赚到！！,5
898,手机很好，速度很快。拍照非常清晰。855 加持，就是和苹果手机比音质不好。小米把音质做好了，就没有苹果什么事啦。系统比小米2S强多了。功能齐全，性价比高。,5
899,小米9，4800万超广角三摄，骁龙855，全网通4G，双卡双待，水滴全面屏拍照游戏智能手机，很喜欢。,5
900,这个小米9手机非常的棒，非常的好，太满意了，快递员了非常的热情，直接给我送到家里了，还顺便给我把垃圾带了出去，谢谢京东。,5
901,小米9使用一周了，总结一下感受：优点：1、颜值高，外观漂亮，特别是幻彩色美啊；2、性能好，骁龙855确实强?，用起来非常流畅，个人感觉小米9是目前为止用过的最流畅的小米手机；3、拍照强，拍照强大，清晰，超广角很喜欢，还有超级夜景，也很满意；4、屏幕好，屏幕虽然是水滴屏，但是感觉很顺眼，比刘海屏好多了，息屏显示也很漂亮；5、手感好，拿在手里手感很棒；6、AI按键非常好用，可以根据需要设置不同的功能，很实用；7、充电快，27W快充，一个小时充满，还支持20W无线快充，很方便；8、性价比高，价格亲民，配置高，良心产品。缺点：1、电池稍微小点，但续航也还可以，中度用户基本可以使用一天；2、屏幕指纹速度稍微有点慢，不如第六代快；3、相机不支持光学防抖；4、后盖太容易沾染指纹，影响美观。,5
902,"颜值高,外观漂亮,特别是幻彩色美啊;性能好，骁龙855确实强?用起来非常流畅,个人感觉小米9是目前为止用过的最流畅的小米手机;拍照强,拍照强大，清晰,超广角很喜欢，还有超级夜景,也很满意;屏幕好，屏幕虽然是水滴屏,但是感觉很顺眼,比刘海屏好多了,息屏显示也很漂亮;手感好，拿在手里手感很棒;AI按键非常好用，可以根据需要:设置不同的功能,很实用;充电快, 27W快充,一个小时充满，还支持20W无线快充,很方便;性价比高,价格亲民，配置高，良心产品。缺点方面:电池稍微小点,但续航也还可以，中度用户基本可以使用一天。",5
